--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made EEVEE evolve into ESPEON using a PEDRA SOL
Made EEVEE evolve into UMBREON using a PEDRA LUA
Made PORYGON evolve into PORYGON2 at level 30
Made FEEBAS evolve into MILOTIC at level 35
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
114 Tangela    : ENRAIZAR at level 1, ESPOROS at level 1, ÁGUA LAMA at level 1, SEMENTE BALA at level 1, ATRAÇÄO at level 4, MEGA DRENO at level 10, BLOQUEIO at level 13, BRAÇO AGULHA at level 19, FOLHA MÁGICA at level 22, RAIO SOLAR at level 28, AFIAR at level 31, GIGA DRENO at level 37, CHICOTE CIPÓ at level 40, ABSORVER at level 46
115 Kangaskhan : ESBOÇO at level 1, OFUSCAR at level 1, CANÇÄO at level 1, VEL. EXTREMA at level 1, CAMUFLAGEM at level 7, PREVISÄO at level 13, PÓ VENENOSO at level 19, AT. RÁPIDO at level 25, PANCADA at level 31, AMARRAR at level 37, MEGA SOCO at level 43, ASSISTÊNCIA at level 49
116 Horsea     : RETIRADA at level 1, SOCO FOCUS at level 1, HIDRO CANHÄO at level 1, CHUTE FOGO at level 1, PASSA BATON at level 8, DANÇA at level 15, AGUARDAR at level 22, REDEMOINHO at level 29, ÁGUA LAMA at level 36, BARRIGADA at level 43, BOMBA LODO at level 50
117 Seadra     : BICA D’ÁGUA at level 1, BOLHAS at level 1, OCTAZUCA at level 1, HIDRO BOMBA at level 1, RAIO GELO at level 8, BEIJO AMÁVEL at level 15, SUBSTITUTO at level 22, PULSO ÁGUA at level 29, ESFORÇO at level 40, REDEMOINHO at level 51, METEORO at level 62
118 Goldeen    : ÁGUA LAMA at level 1, RACHA CRÂNIO at level 1, HIDRO BOMBA at level 1, OCTAZUCA at level 1, OVO FERVIDO at level 10, BOLHAS at level 15, PÓ DE NEVE at level 24, REFRESCAR at level 29, BICA D’ÁGUA at level 38, PULSO ÁGUA at level 43, REDEMOINHO at level 52, MÄOZINHA at level 57
119 Seaking    : CAMUFLAGEM at level 1, HIDRO BOMBA at level 1, PSÏQUICO at level 1, JATO D’ÁGUA at level 1, MINI DESEJO at level 10, METRÔNOMO at level 15, FISSURA at level 24, RAIO SOLAR at level 29, AÇOITAR at level 41, MAU HUMOR at level 49, RAIO CONFUSO at level 61, ONDA TROVÄO at level 69
120 Staryu     : PISOTEAR at level 1, HIDRO BOMBA at level 1, HIDRO CANHÄO at level 1, BICA D’ÁGUA at level 1, PULSO ÁGUA at level 6, RETIRADA at level 10, PREVISÄO at level 15, RAIO BOLHAS at level 19, DEFESA ANEL at level 24, HIPER VOZ at level 28, OCTAZUCA at level 33, DANÇA ESPADA at level 37, PINÇA at level 42, ASSISTÊNCIA at level 46
121 Starmie    : BOLA SOMBRIA at level 1, PINÇA at level 1, PSÏQUICO at level 1, JATO D’ÁGUA at level 1, BARREIRA at level 33
122 Mr. Mime   : INTERPRETAR at level 1, PSÏQUICO at level 1, HIPNOSE at level 1, BARRAGEM at level 1, REFRESCAR at level 5, GOLPE CORTE at level 8, TRUQUE at level 12, ESPELHO at level 15, ENROLAR at level 19, SOPRO PEDRA at level 19, MEDITAÇÄO at level 22, COBIÇA at level 26, MENTE CALMA at level 29, COME SONHO at level 33, ATAQUE FÚRIA at level 36, PSÏQUICO at level 40, AMNÉSIA at level 43, TELA CLARA at level 47, TROCA GOLPE at level 50
123 Scyther    : VENTO PRATA at level 1, AGULHA DUPLA at level 1, PASSA BATON at level 1, HIPER VOZ at level 1, RABO BRILHO at level 6, FAREJAR at level 11, MEGACHIFRE at level 16, CLAVA OSSO at level 21, SANGUESSUGA at level 26, RAIO SINAL at level 31, VENTANIA at level 36, BICADA at level 41, BOLA DE GELO at level 46
124 Jynx       : SOCO GELO at level 1, RAIO AURORA at level 1, ATAQUE ASA at level 1, PSICOATAQUE at level 1, SONAMBULO at level 9, REFLEXÄO at level 13, COME SONHO at level 21, LANÇA ARPÄO at level 25, VENTO GELADO at level 35, FRIO POLAR at level 41, NEVOEIRO at level 51, PÓ DE NEVE at level 57, NEVASCA at level 67
125 Electabuzz : CARA FEIA at level 1, LANÇA-CHAMAS at level 1, RESISTIR at level 1, ATAQUE VOLT at level 1, CARGA at level 9, ONDA TROVÄO at level 17, SUBSTITUTO at level 25, SOCO TROVÄO at level 36, ONDA CHOQUE at level 47, GIRO RÁPIDO at level 58
126 Magmar     : ATIRAR LAMA at level 1, SUPERAQUEÇER at level 1, CANÇÄO at level 1, FOGO SAGRADO at level 1, CHUTE FOGO at level 7, MINI DESEJO at level 13, SOCO FOGO at level 19, PREVISÄO at level 25, EMPURRÄO at level 33, DIA DE SOL at level 41, TAPA DUPLO at level 49, VENTO FOGO at level 57
127 Pinsir     : RABO BRILHO at level 1, ENCARAR at level 1, AGULHA DUPLA at level 1, BRAÇO AGULHA at level 1, CHARME at level 7, RACHA CRÂNIO at level 13, BATER at level 19, SOM METAL at level 25, MÏSSIL PINO at level 31, RECUPERAÇÄO at level 37, VENTO PRATA at level 43, RAIO SINAL at level 49
128 Tauros     : BERRO at level 1, SOCO COMETA at level 1, ÁCIDO at level 1, PISOTEAR at level 1, MINIMIZAR at level 4, CHIFRE BROCA at level 8, DANO SECRETO at level 13, CAMUFLAGEM at level 19, PAGAMENTO at level 26, BARRIGADA at level 34, DOCE ODOR at level 43, GUILHOTINA at level 53
129 Magikarp   : LÂMINA FOLHA at level 1, PINÇA at level 1, ENROLAR at level 1, RAIO BOLHAS at level 1, BICA D’ÁGUA at level 15, OCTAZUCA at level 30, FÚRIA DRAGÄO at level 25, ENCARAR at level 30, TORNADO at level 35, HIDRO BOMBA at level 40, DANÇA CHUVA at level 45, DANÇA DRAGÄO at level 50, HIPER RAIO at level 55
130 Gyarados   : BICADA at level 1, MENTE CALMA at level 1, CONSTRIGIR at level 1, RAIO BOLHAS at level 1, BOLHAS at level 20, MOV. ESPELHO at level 25, ATAQUE AÉREO at level 30, HIDRO BOMBA at level 35, SALTAR at level 40, HIPER VOZ at level 45, REDEMOINHO at level 50, HIDRO CANHÄO at level 55
131 Lapras     : ESPORTE ÁGUA at level 1, RAIO GELO at level 1, SIGA-ME at level 1, BICA D’ÁGUA at level 1, PINÇA at level 7, RETIRADA at level 13, DANÇA CHUVA at level 19, NEVASCA at level 25, ÁGUA LAMA at level 31, NEVOEIRO at level 37, REDEMOINHO at level 43, RAJADA FOGO at level 49, GRANIZO at level 55
132 Ditto      : ESTOCAR at level 1, BEIJO DOCE at level 1, INVESTIDA at level 1, RABO CHICOTE at level 1, MÄOZINHA at level 1, ATAQUE AREIA at level 8, ROSNAR at level 16, AT. RÁPIDO at level 23, MORDIDA at level 30, PASSA BATON at level 36, ABATER at level 42
133 Eevee      : GIRO RÁPIDO at level 1, ATRAÇÄO at level 1, LUAR at level 1, MEGA SOCO at level 1, BLOQUEIO at level 8, TAPA DUPLO at level 16, SOCO COMETA at level 23, REFRESCAR at level 30, AVANÇO-DUPLO at level 36, RETORNO at level 42
134 Vaporeon   : DANÇA CHUVA at level 1, OFUSCAR at level 1, CABEÇADA at level 1, OCTAZUCA at level 1, PULSO ÁGUA at level 8, ATAQUE FÚRIA at level 16, MIRAR at level 23, FACHADA at level 30, ATQ. COVARDE at level 36, ESPINHOS at level 42, AMAR.DESTINO at level 47, ÁGUA LAMA at level 52
135 Jolteon    : AMARRAR at level 1, RAIO at level 1, FAÏSCA at level 1, AT. RÁPIDO at level 1, CRESCIMENTO at level 8, SOCO TROVÄO at level 16, ABATER at level 23, ELETROCANHÄO at level 30, DESEJA MORTE at level 36, TROVÄO at level 42, TELA FUMAÇA at level 47, ATAQUE FÚRIA at level 52
136 Flareon    : DIA DE SOL at level 1, MINI DESEJO at level 1, FOGO SAGRADO at level 1, ONDA CALOR at level 1, PERSEGUIÇÄO at level 8, GIRO FOGO at level 16, SOCO FOGO at level 23, RODA DE FOGO at level 30, SUPERAQUEÇER at level 36, FOLHA MÁGICA at level 42, GIRO RÁPIDO at level 47, CONVERSÄO 2 at level 52
137 Porygon    : RECICLAR at level 1, TURBULÊNCIA at level 1, DESEJA MORTE at level 1, ALVOROÇO at level 1, ARRANHÄO at level 9, ESPANCAR at level 12, INTERPRETAR at level 20, TORMENTO at level 24, ENGOLIR at level 32, RECUPERAÇÄO at level 36, CAPA MÁGICA at level 44, GOLPE KARATE at level 48
138 Omanyte    : PODER ANTIGO at level 1, RAIO BOLHAS at level 1, REDEMOINHO at level 1, HIDRO CANHÄO at level 1, LANÇA PEDRA at level 13, SOPRO PEDRA at level 19, TEMP.AREIA at level 25, RAIO MENTAL at level 31, ARRANHÄO at level 37, ROSNAR at level 43, PEDRA TUMBA at level 49, GARRA DRAGÄO at level 55
139 Omastar    : PINÇA at level 1, PEDRA TUMBA at level 1, RAIO MENTAL at level 1, PSICOATAQUE at level 1, SOPRO PEDRA at level 13, RETIRADA at level 19, BOLHAS at level 25, TEMP.AREIA at level 31, ÁGUA LAMA at level 37, ENGOLIR at level 40, DESATIVAR at level 46, DESABA PEDRA at level 55, OCTAZUCA at level 65
140 Kabuto     : LANÇA PEDRA at level 1, PODER ANTIGO at level 1, MAU HUMOR at level 1, DESABA PEDRA at level 1, OCTAZUCA at level 13, PEDRA TUMBA at level 19, BOLHAS at level 25, HIDRO BOMBA at level 31, RETIRADA at level 37, ROLO COMPR. at level 43, ESPORTE ÁGUA at level 49, REDEMOINHO at level 55
141 Kabutops   : BOLHAS at level 1, ESTOCAR at level 1, PEDRA TUMBA at level 1, PRESENTE at level 1, CHIFRADA at level 1, SOPRO PEDRA at level 13, DESABA PEDRA at level 19, TEMP.AREIA at level 25, MAU HUMOR at level 31, INVESTIDA at level 37, BOLA SOMBRIA at level 40, REDEMOINHO at level 46, RAJADA VENTO at level 55, BICA D’ÁGUA at level 65
142 Aerodactyl : PEDRA TUMBA at level 1, TURBULÊNCIA at level 1, PODER ANTIGO at level 1, SOPRO PEDRA at level 1, ATAQUE ASA at level 8, PROTEÇÄO at level 15, VENTANIA at level 22, GOLPE AÉREO at level 29, ROLO COMPR. at level 36, AROMATERAPIA at level 43, CORTE AÉREO at level 50
143 Snorlax    : SUPERSÔNICO at level 1, LANÇA ARPÄO at level 1, FRUSTRAÇÄO at level 1, HIPER PRESA at level 1, BARRIGADA at level 5, COME SONHO at level 9, HIPER VOZ at level 13, SUPER PRESA at level 17, SOCO FOGO at level 21, SUBSTITUTO at level 25, EXPLOSÄO at level 29, FÚRIA DRAGÄO at level 33, ESPANCAR at level 37, REFRESCAR at level 41, DANÇA at level 45, GOLPE FÚRIA at level 49, DIVIDIR DOR at level 53
144 Articuno   : LANÇA ARPÄO at level 1, RAIO GELO at level 1, GOLPE AÉREO at level 1, BICADA at level 1, NEVASCA at level 13, ATIRAR LAMA at level 25, ATAQUE ASA at level 37, SOCO GELO at level 49, FURACÄO at level 61, GRANIZO at level 73, LODO at level 85
145 Zapdos     : FAREJAR at level 1, SOCO TONTO at level 1, RAIO at level 1, SALTAR at level 1, ATAQUE AÉREO at level 13, MOV. ESPELHO at level 25, CORTE AÉREO at level 37, DANÇA PENA at level 49, TROVÄO at level 61, RAJADA VENTO at level 73, ATAQUE VOLT at level 85
146 Moltres    : FOGO SAGRADO at level 1, ONDA CALOR at level 1, LANÇA-CHAMAS at level 1, SOCO FOGO at level 1, ATAQUE AÉREO at level 13, SUPERAQUEÇER at level 25, BRASAS at level 37, CORTE AÉREO at level 49, VENTO FOGO at level 61, MINI DESEJO at level 73, DIA DE SOL at level 85
147 Dratini    : DANÇA DRAGÄO at level 1, BAFO DRAGÄO at level 1, FÚRIA DRAGÄO at level 1, ATROCIDADE at level 1, CHIFRADA at level 8, FÚRIA at level 15, TORNADO at level 22, TELA CLARA at level 29, VENTO GILETE at level 36, HIPER PRESA at level 43, GARRA DRAGÄO at level 50, BARRIGADA at level 57
148 Dragonair  : SAL CHEIROSO at level 1, AÇOITAR at level 1, FÚRIA DRAGÄO at level 1, ATROCIDADE at level 1, GARRA DRAGÄO at level 8, BAFO DRAGÄO at level 15, TORNADO at level 22, CONVERSÄO at level 29, HIPER VOZ at level 38, ESTOCAR at level 47, PSÏQUICO at level 56, ESPELHO at level 65
149 Dragonite  : ATROCIDADE at level 1, CORTE AÉREO at level 1, PISOTEAR at level 1, PAGAMENTO at level 1, DANÇA DRAGÄO at level 8, TORNADO at level 15, GOLPE AÉREO at level 22, SALTAR at level 29, BOLA SOMBRIA at level 38, DANÇA PENA at level 47, ARRANHÄO at level 55, FÚRIA DRAGÄO at level 61, GARRA DRAGÄO at level 75
150 Mewtwo     : BRAÇO AGULHA at level 1, LANCE VITAL at level 1, MEDITAÇÄO at level 1, RAIO MENTAL at level 1, ESPELHO at level 11, AMNÉSIA at level 22, TROCA GOLPE at level 33, PSÏQUICO at level 44, CANÇÄO at level 55, AUTODESTRUIR at level 66, TELECINÉTICA at level 77, CONFUSÄO at level 88, BOMBA SÔNICA at level 99
151 Mew        : COME SONHO at level 1, APRISIONAR at level 1, DANÇA CHUVA at level 1, PSICOATAQUE at level 1, AUTODESTRUIR at level 10, ESPELHO at level 20, HIPER PRESA at level 30, ESFORÇO at level 40, CANHÄO PREGO at level 50
152 Chikorita  : RETIRADA at level 1, ENRAIZAR at level 1, SÏNTESE at level 1, ALVOROÇO at level 1, LÂMINA FOLHA at level 8, SEMENTE SUGA at level 12, AÇOITAR at level 15, DESCANSO at level 22, FAREJAR at level 29, DANÇA PÉTALA at level 36, ESPOROS at level 43, ESPOROS at level 50
153 Bayleef    : ESPOROS at level 1, FOLHA GILETE at level 1, ESPORO at level 1, LÂMINA FOLHA at level 1, GIGA DRENO at level 8, ATIRAR FIOS at level 12, MEGA SOCO at level 15, AÇOITAR at level 23, ESPOROS at level 31, DANÇA CHUVA at level 39, PODER ANTIGO at level 47, SEMENTE SUGA at level 55
154 Meganium   : OVO-BOMBA at level 1, BARRIGADA at level 1, ESPREGUISSAR at level 1, DANÇA PÉTALA at level 1, MEGA CHUTE at level 8, HIPER PRESA at level 12, ABSORVER at level 15, SÏNTESE at level 23, VENTO FOGO at level 31, CONSTRIGIR at level 41, VEL. EXTREMA at level 51, ESPOROS at level 61
155 Cyndaquil  : SUPERAQUEÇER at level 1, BATER at level 1, ESPANCAR at level 1, COBIÇA at level 1, ATAQUE FÚRIA at level 6, SIGA-ME at level 12, DIA DE SOL at level 19, EQUIPE DUPLA at level 27, RAIO CONFUSO at level 36, BRASAS at level 46
156 Quilava    : ONDA CALOR at level 1, ERUPÇÄO at level 1, RODA DE FOGO at level 1, PAGAMENTO at level 1, MAU HUMOR at level 6, VENTO FOGO at level 12, CHUTE FOGO at level 21, MÄOZINHA at level 31, SOCO FOGO at level 42, SOCO TONTO at level 54
157 Typhlosion : RODA DE FOGO at level 1, ENROLAR at level 1, VENTO FOGO at level 1, FOGO SAGRADO at level 1, LANÇA-CHAMAS at level 6, MINI DESEJO at level 12, FURACÄO at level 21, BRASAS at level 31, SOCO FOGO at level 45, GOLPE FÚRIA at level 60
158 Totodile   : BICA D’ÁGUA at level 1, HIDRO BOMBA at level 1, DERRUBAR at level 1, RAIO BOLHAS at level 1, ATRAÇÄO at level 7, BARRAGEM at level 13, PULSO ÁGUA at level 20, BOMBA SÔNICA at level 27, EXPLOSÄO at level 35, REDEMOINHO at level 43, CABEÇADA at level 52
159 Croconaw   : SANGUESSUGA at level 1, BIS at level 1, DESATIVAR at level 1, MEGA SOCO at level 1, DANÇA CHUVA at level 7, VENTO FOGO at level 13, PODER NATIVO at level 21, PROTEÇÄO at level 28, MOV. ESPELHO at level 37, SINO DA CURA at level 45, DANÇA at level 55
160 Feraligatr : BOLHAS at level 1, DANÇA CHUVA at level 1, ENROLAR at level 1, HIDRO CANHÄO at level 1, DESCANSO at level 7, RAIO BOLHAS at level 13, REDEMOINHO at level 21, UIVAR at level 28, ATAQUE FÚRIA at level 38, EQUIPE DUPLA at level 47, EXPLOSÄO at level 58
161 Sentret    : SINO DA CURA at level 1, ENROLAR at level 1, MEGA SOCO at level 1, LINCHAR at level 1, BARRIGADA at level 4, CHIFRADA at level 7, RACHA CRÂNIO at level 12, OVO FERVIDO at level 17, RETIRADA at level 24, ENDURECER at level 31, SOCO SOMBRIO at level 40, GUILHOTINA at level 49
162 Furret     : P. VENENOSA at level 1, MEGA DRENO at level 1, ENROLAR at level 1, SOCO TONTO at level 1, CONSTRIGIR at level 4, CONVERSÄO 2 at level 7, CÓCEGA at level 12, TELA FUMAÇA at level 19, NOITE SOMBRA at level 28, SINO DA CURA at level 37, OLHAR MAU at level 48, AGILIDADE at level 59
163 Hoothoot   : SUBSTITUTO at level 1, GIGA DRENO at level 1, GOLPE AÉREO at level 1, RAJADA VENTO at level 1, METRÔNOMO at level 6, GARRA APERTO at level 11, ATAQUE AÉREO at level 16, BICADA at level 22, FOLHA MÁGICA at level 28, DANÇA PENA at level 34, BICADA BROCA at level 48
164 Noctowl    : ATAQUE ASA at level 1, PISOTEAR at level 1, MÄOZINHA at level 1, BICADA at level 1, GIRO RÁPIDO at level 6, DERRUBAR at level 11, CHIFRE BROCA at level 16, DANÇA PENA at level 25, PSICOATAQUE at level 33, CORTE AÉREO at level 41, BEIJO DOCE at level 57
165 Ledyba     : VENTO PRATA at level 1, MAGNITUDE at level 1, RAJADA VENTO at level 1, VENTANIA at level 1, TEIA ARANHA at level 8, ESBOÇO at level 15, LANÇA-CHAMAS at level 22, MEGACHIFRE at level 22, OLHAR MAU at level 22, CORTE FÚRIA at level 29, DIA DE SOL at level 36, ATIRAR FIOS at level 43, BICADA BROCA at level 50
166 Ledian     : CARGA at level 1, TÓXICO at level 1, GOLPE AÉREO at level 1, BOLA TEMPO at level 1, CHIFRE BROCA at level 8, BICADA at level 15, AGULHA DUPLA at level 24, RAIO SINAL at level 24, ESPOROS at level 24, CORTE FÚRIA at level 33, BICADA BROCA at level 42, ARRANHÄO at level 51, MOV. ESPELHO at level 60
167 Spinarak   : CORTE FÚRIA at level 1, RABO VENENO at level 1, VENTO PRATA at level 1, RAIO SINAL at level 1, MÏSSIL PINO at level 6, GÁS VENENOSO at level 11, CORTE AÉREO at level 17, DANÇA DRAGÄO at level 23, FRUSTRAÇÄO at level 30, LODO at level 37, TEIA ARANHA at level 45, CÓCEGA at level 53
168 Ariados    : MEGA CHUTE at level 1, PÓ VENENOSO at level 1, BOMBA LODO at level 1, VENTO PRATA at level 1, MÏSSIL PINO at level 6, RAIO SINAL at level 11, TÓXICO at level 17, RABO BRILHO at level 25, ÁCIDO at level 34, ARMAD. ÁCIDA at level 43, GÁS VENENOSO at level 53, SANGUESSUGA at level 63
169 Crobat     : ATAQUE ASA at level 1, POLUIÇÄO at level 1, BAFO DRAGÄO at level 1, BOMBA LODO at level 1, CORTE AÉREO at level 6, GOLPE AÉREO at level 11, VISÄO FUTURA at level 16, RABO VENENO at level 21, REVIDAR at level 28, ATAQUE AÉREO at level 35, LODO at level 42, MOV. ESPELHO at level 49, ÁCIDO at level 56
170 Chinchou   : BOLA NÉVOA at level 1, FAÏSCA at level 1, RAIO CONFUSO at level 1, JATO D’ÁGUA at level 1, BICA D’ÁGUA at level 5, PINÇA at level 13, RETIRADA at level 17, RAIO BOLHAS at level 25, DANÇA CHUVA at level 29, ATROCIDADE at level 37, BOLHAS at level 41, ATAQUE VOLT at level 49
171 Lanturn    : PULSO ÁGUA at level 1, REDEMOINHO at level 1, ATAQUE VOLT at level 1, JATO D’ÁGUA at level 1, RAIO at level 5, RETIRADA at level 13, ELETROCANHÄO at level 17, TROVÄO at level 25, AGARRAMENTO at level 32, DANÇA CHUVA at level 43, OCTAZUCA at level 50, SHOCK TROVÄO at level 61
172 Pichu      : ONDA TROVÄO at level 1, TROVÄO at level 1, RAIO at level 1, ARRANHÄO at level 1, AT. RÁPIDO at level 6, ONDA CHOQUE at level 8, SOCO TROVÄO at level 11
173 Cleffa     : CABEÇADA at level 1, FÚRIA at level 1, GUILHOTINA at level 1, ENROLAR at level 1, CRESCIMENTO at level 4, SAL CHEIROSO at level 8, PODER GRANDE at level 13, SOM METAL at level 17
174 Igglybuff  : VENTO GILETE at level 1, BIS at level 1, FOCA ENERGIA at level 1, ABATER at level 1, AT. RÁPIDO at level 4, CAPA MÁGICA at level 9, PODER OCULTO at level 14
175 Togepi     : DOCE ODOR at level 1, ROSNAR at level 1, CAVAR at level 1, SAL CHEIROSO at level 1, LUAR at level 4, ALVOROÇO at level 9, TRI ATAQUE at level 13, LER MENTE at level 17, OFUSCAR at level 21, CUSPIR at level 25, VENTO GILETE at level 29, INSULTAR at level 33, BAJULAR at level 37, AGUARDAR at level 41
176 Togetic    : PÓ SONÏFERO at level 1, REDEMOINHO at level 1, ATAQUE ASA at level 1, VENTANIA at level 1, BICADA BROCA at level 1, GOLPE AÉREO at level 4, COBIÇA at level 9, RAJADA VENTO at level 13, CHIFRADA at level 17, CORTE AÉREO at level 21, BICADA at level 25, MOV. ESPELHO at level 29, DETECTAR at level 33, TRI ATAQUE at level 37, ATROCIDADE at level 41
177 Natu       : LIMPA LUSTRE at level 1, VENTANIA at level 1, MENTE CALMA at level 1, GOLPE FÚRIA at level 1, GOLPE AÉREO at level 10, INVESTIDA at level 20, AMNÉSIA at level 30, PSICOATAQUE at level 30, BICADA at level 40, MEDITAÇÄO at level 50
178 Xatu       : ATAQUE ASA at level 1, TRUQUE at level 1, ESPELHO at level 1, BICADA at level 1, AMNÉSIA at level 10, SOCO COMETA at level 20, VENTANIA at level 35, COBIÇA at level 35, ATAQUE AÉREO at level 50, DANÇA PENA at level 65
179 Mareep     : ONDA TROVÄO at level 1, ATAQUE VOLT at level 1, RAIO at level 1, CORTE AÉREO at level 1, ONDA CHOQUE at level 9, OLHAR MAU at level 16, SOCO TROVÄO at level 23, COBIÇA at level 30, TROVÄO at level 37
180 Flaaffy    : RECICLAR at level 1, BICADA at level 1, FAÏSCA at level 1, SOCO TROVÄO at level 1, RAIO at level 9, CARGA at level 18, FACHADA at level 27, ONDA CHOQUE at level 36, ELETROCANHÄO at level 45
181 Ampharos   : RABO CHICOTE at level 1, LINCHAR at level 1, DESATIVAR at level 1, SOCO TROVÄO at level 1, CARGA at level 9, OFUSCAR at level 18, INSULTAR at level 27, ATAQUE VOLT at level 30, TROVÄO at level 42, SÏNTESE at level 57
182 Bellossom  : DANÇA PÉTALA at level 1, BRAÇO AGULHA at level 1, PÓ SONÏFERO at level 1, ALVOROÇO at level 1, BOLA TEMPO at level 44, LÂMINA FOLHA at level 55
183 Marill     : BICA D’ÁGUA at level 1, HIPER PRESA at level 1, ESPORTE ÁGUA at level 1, HIDRO CANHÄO at level 1, SOL MATUTINO at level 3, ABATER at level 6, SUBSTITUTO at level 10, RAIO BOLHAS at level 15, REVERSÄO at level 21, NEVASCA at level 28, DANÇA CHUVA at level 36, RETIRADA at level 45
184 Azumarill  : REDEMOINHO at level 1, PINÇA at level 1, ÁGUA LAMA at level 1, BOLHAS at level 1, RECICLAR at level 3, HIDRO BOMBA at level 6, RETIRADA at level 10, OCTAZUCA at level 15, ESPREGUISSAR at level 24, CUSPIR at level 34, INVESTIDA at level 45, BOLA NÉVOA at level 57
185 Sudowoodo  : MEGA SOCO at level 1, BATER at level 1, PODER ANTIGO at level 1, LANÇA PEDRA at level 1, GIGA DRENO at level 9, DESABA PEDRA at level 17, ESPELHO at level 25, TÓXICO at level 33, LANÇA ARPÄO at level 41, RETIRADA at level 49, BLOQUEIO at level 57
186 Politoed   : JATO D’ÁGUA at level 1, ESPORTE ÁGUA at level 1, ESPREGUISSAR at level 1, ÁGUA LAMA at level 1, BAFO DRAGÄO at level 35, TELEPORTE at level 51
187 Hoppip     : AFANAR at level 1, RAIO SOLAR at level 1, DANÇA PENA at level 1, VENTANIA at level 1, OVO FERVIDO at level 5, BRAÇO AGULHA at level 5, PÓ SONÏFERO at level 10, FOLHA GILETE at level 13, BICADA BROCA at level 15, MEGA DRENO at level 17, GOLPE AÉREO at level 20, ESPORO at level 25, SEMENTE BALA at level 30
188 Skiploom   : BOCEJO at level 1, PÓ SONÏFERO at level 1, ESPOROS at level 1, ARRANHÄO at level 1, ATAQUE AÉREO at level 5, PSÏQUICO at level 5, AROMATERAPIA at level 10, CONVERSÄO 2 at level 13, ESPORO at level 15, GOLPE AÉREO at level 17, DOCE ODOR at level 22, PRESENTE at level 29, CORTE AÉREO at level 36
189 Jumpluff   : ESPOROS at level 1, GRAMA APITO at level 1, DANÇA PÉTALA at level 1, ABSORVER at level 1, AUMENTAR at level 5, ESPOROS at level 5, BICADA BROCA at level 10, ATAQUE ASA at level 13, BICADA at level 15, SALTAR at level 17, MEGA CHUTE at level 22, BRAÇO AGULHA at level 33, PLANTA FÚRIA at level 44
190 Aipom      : BATER at level 1, SANGUESSUGA at level 1, ELETROCANHÄO at level 1, INVESTIDA at level 1, DANO SECRETO at level 6, AFIAR at level 13, PODER NATIVO at level 18, HIPER VOZ at level 25, ENGOLIR at level 31, DANÇA at level 38, CARA FEIA at level 43, FAREJAR at level 50
